id,type,domain,enabled,date_added,date_modified,comment
568,0,static.hubspot.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
569,0,static2cdn.hubspot.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
570,0,github.hubspot.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
571,0,s.gravatar.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
572,0,edata.ndtv.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
573,0,cdn.gadgets360.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
574,0,zomato.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
575,0,flipkart.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
576,0,www.goodreads.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
577,0,goodreads.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
578,0,s.yimg.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
579,0,s0.wp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
580,0,netpnb.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
581,0,wccftech.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
582,0,www.wccftech.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
583,0,hn.algolia.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
584,0,assets.getpocket.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
585,0,zoom.us,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
586,0,triplebyte.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
587,0,detectportal.firefox.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
588,0,www.expressvpn.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
589,0,www.safaribooksonline.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
590,0,ftp.hp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
591,0,use.fontawesome.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
592,0,image.ibb.co,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
593,0,js.stripe.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
594,0,paypal.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
595,0,khanacademy.org,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
596,0,meetup.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
597,0,linode.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
598,0,api.getpocket.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
599,0,services.addons.mozilla.org,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
600,0,location.services.mozilla.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
601,0,inference.location.live.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
602,0,mitpress.mit.edu,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
603,0,www.msn.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
604,0,msn.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
605,0,googleapis.l.google.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
606,0,clients.l.google.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
607,0,googlehosted.l.googleusercontent.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
608,0,mobilenetworkscoring-pa.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
609,0,vodafoneindia.tt.omtrdc.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
610,0,mboxedge22.tt.omtrdc.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
611,0,airtel.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
612,0,w7.web.whatsapp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
613,0,w6.web.whatsapp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
614,0,w5.web.whatsapp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
615,0,sbi.co.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
616,0,maxcdn.bootstrapcdn.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
617,0,hotstar-sin.gravityrd-services.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
618,0,youtube-ui.l.google.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
619,0,static-asm.secure.skypeassets.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
620,0,s.w-x.co,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
621,0,client-s.gateway.messenger.live.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
622,0,forms.convertkit.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
623,0,app.convertkit.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
624,0,convertkit.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
625,0,cdn.convertkit.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
626,0,www.angel.co,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
627,0,angel.co,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
628,0,onlinecourses.nptel.ac.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
629,0,olx.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
630,0,www.space.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
631,0,space.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
632,0,spaceflightnow.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
633,0,img.purch.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
634,0,email.uber.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
635,0,t.paypal.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
636,0,cdn.voscast.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
637,0,www.mystart.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
638,0,hotstar.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
639,0,www.flipkart.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
640,0,fossbytes.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
641,0,financialexpress.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
642,0,viber.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
643,0,icq.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
644,0,static.127777.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
645,0,chart.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
646,0,codepen.io,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
647,0,www.codepen.io,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
648,0,www.olx.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
649,0,pgi.billdesk.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
650,0,www.trak.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
651,0,trak.in,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
652,0,e1.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
653,0,e2.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
654,0,e3.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
655,0,e4.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
656,0,e5.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
657,0,e6.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
658,0,e7.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
659,0,e8.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
660,0,e9.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
661,0,e10.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
662,0,e11.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
663,0,e12.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
664,0,e13.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
665,0,e14.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
666,0,e15.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
667,0,e16.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
668,0,e17.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
669,0,e18.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
670,0,e19.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
671,0,e20.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
672,0,g.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
673,0,in.linkedin.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
674,0,rukminim1.flixcart.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
675,0,spotify.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
676,0,www.spotify.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
677,0,spclient.wg.spotify.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
678,0,washingtonpost.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
679,0,s2k7tnzlhrpw.statuspage.io,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
680,0,q.stripe.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
681,0,images.dmca.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
682,0,ajax.cloudflare.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
683,0,www.rt.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
684,0,rt.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
685,0,smartlock.google.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
686,0,zapier.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
687,0,www.apple.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
688,0,media-yyz1-1-cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
689,0,media.fabj2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
690,0,media.fada1-2.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
691,0,media.fads1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
692,0,media.fbed1-2.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
693,0,media.fbel3-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
694,0,media.fcgh5-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
695,0,media.fcgk9-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
696,0,media.fdel11-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
697,0,media.fdel3-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
698,0,media.feoh3-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
699,0,media.fevn1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
700,0,media.ffjr1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
701,0,media.ffjr1-3.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
702,0,media.fgye1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
703,0,media.fhel2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
704,0,media.fhel3-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
705,0,media.fisu5-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
706,0,media.flim6-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
707,0,media.flos2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
708,0,media.fmnl10-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
709,0,media.fplu6-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
710,0,media.fprg2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
711,0,media.frec2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
712,0,media.frix1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
713,0,media.frix4-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
714,0,media.fskg1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
715,0,media.fssa13-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
716,0,media.fsst1-2.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
717,0,media.fsyq1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
718,0,media.ftpe4-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
719,0,media.fykz1-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
720,0,media.fyxd2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
721,0,media.fzty2-1.fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
722,0,mme.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
723,0,mme6.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
724,0,mmg-fna.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
725,0,mmg.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
726,0,mmi244.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
727,0,mmi269.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
728,0,mmi479.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
729,0,mmi483.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
730,0,mmi651.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
731,0,mmi701.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
732,0,mmi731.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
733,0,mms.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
734,0,pps.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
735,0,v.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
736,0,www-cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
737,0,graph.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
738,0,media-ams3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
739,0,media-amt2-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
740,0,media-arn2-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
741,0,media-ber1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
742,0,media-bru2-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
743,0,media-cdt1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
744,0,media-dfw5-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
745,0,media-frt3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
746,0,media-frt3-2.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
747,0,media-frx5-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
748,0,media-iad3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
749,0,media-lax3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
750,0,media-lax3-2.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
751,0,media-lga3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
752,0,media-lhr3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
753,0,media-lht6-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
754,0,media-mad1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
755,0,media-mia3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
756,0,media-mxp1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
757,0,media-ort2-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
758,0,media-ort2-2.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
759,0,media-otp1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
760,0,media-sea1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
761,0,media-sin6-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
762,0,media-sjc3-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
763,0,media-sof1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
764,0,media-vie1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
765,0,media-waw1-1.cdn.whatsapp.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
766,0,bit.ly,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
767,0,about.me,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
768,0,img-prod-cms-rt-microsoft-com.akamaized.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
769,0,partner.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
770,0,answers.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
771,0,i0.wp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
772,0,c0.wp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
773,0,edge.api.brightcove.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
774,0,www.brightcove.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
775,0,img.brightcove.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
776,0,files.brightcove.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
777,0,players.brightcove.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
778,0,cdnapisec.kaltura.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
779,0,corp.kaltura.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
780,0,cfvod.kaltura.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
781,0,bitly.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
782,0,addons.prestashop.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
783,0,chromestatus.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
784,0,www.chromestatus.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
785,0,img.onesignal.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
786,0,faq.whatsapp.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
787,0,maps.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
788,0,api.termius.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
789,0,www.algolia.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
790,0,algolia.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
791,0,adblock.gjtech.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
792,0,definitionupdates.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
793,0,service.weather.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
794,0,blob.weather.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
795,0,ajax.aspnetcdn.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
796,0,query.prod.cms.rt.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
797,0,developer.android.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
798,0,download.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
799,0,img1.hotstarext.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
800,0,oms.symantec.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
801,0,time.windows.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
802,0,az764295.vo.msecnd.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
803,0,ghacks.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
804,0,fe2.update.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
805,0,fe3.update.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
806,0,au.download.windowsupdate.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
807,0,fe3.delivery.dsp.mp.microsoft.com.nsatc.net,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
808,0,www.ccleaner.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
809,0,redirector.gvt1.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
810,0,aka.ms,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
811,0,update.code.visualstudio.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
812,0,example.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
813,0,www.example.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
814,0,secure-media1.hotstarext.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
815,0,assets.gadgets360cdn.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
816,0,1.bp.blogspot.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
817,0,securetoken.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
818,0,storage.live.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
819,0,firestore.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
820,0,gcm.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
821,0,gcm-http.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
822,0,selenium-release.storage.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
823,0,photos.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
824,0,playbooks-pa.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
825,0,sheets.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
826,0,script.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
827,0,script.google.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
828,0,cryptauthenrollment.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
829,0,fcm-stream.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
830,0,firebasestorage.googleapis.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
831,0,sb-ssl.google.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
832,0,store-images.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
833,0,licensing.mp.microsoft.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
834,0,no-cache.hubspot.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
835,0,open.spotify.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
836,0,vortex.accuweather.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
837,0,assets-jpcust.jwpsrv.com,1,1590441928,1590441928,"Migrated from /etc/pihole/whitelist.txt"
